X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-19.498741149902344 -35.28937530517578 -22.378847122192383 1.8800651264832058 308.0 210.0 0.4200000000000003
-19.4913330078125 -35.318973541259766 -22.375886917114258 1.8830965199097078 318.0 307.0 0.2640000000000002
-19.47874641418457 -35.36802291870117 -22.37153434753418 1.8882431770458517 318.0 318.0 0.0
-19.4112491607666 -35.55952072143555 -22.332046508789062 1.903165812360499 319.0 319.0 0.0
-19.391315460205078 -35.61185073852539 -22.322912216186523 1.9111525531687208 320.0 320.0 0.0
-19.3526668548584 -35.7353401184082 -22.30890655517578 1.925329117045217 364.0 364.0 0.0
-19.352521896362305 -35.73567199707031 -22.308839797973633 1.9253422623185574 682.0 364.0 0.9960000000000008
-19.316593170166016 -35.818241119384766 -22.291980743408203 1.9286154353803258 682.0 682.0 0.0
-19.282821655273438 -35.90312957763672 -22.27116584777832 1.9364460218686521 238.0 238.0 0.0
-19.23691749572754 -36.047908782958984 -22.249238967895508 1.9428756826024762 29.0 29.0 0.0
-5.345399379730225 17.523540496826172 -29.40350914001465 0.8243122276076319 8605.0 8605.0 0.0
-5.6321258544921875 17.30449867248535 -29.44055938720703 0.8310849941418275 10915.0 10915.0 0.0
-5.645334720611572 17.29524040222168 -29.43890953063965 0.8317422685663182 10921.0 10921.0 0.0
-5.99561071395874 17.020282745361328 -29.561511993408203 0.8179536173477936 9733.0 9733.0 0.0
-5.997574329376221 17.01864242553711 -29.56343650817871 0.817586768153515 7596.0 7596.0 0.0
-6.32696533203125 16.748424530029297 -29.759525299072266 0.8027014955860055 8879.0 8879.0 0.0
-6.343796730041504 16.733488082885742 -29.78349494934082 0.7994983903728369 7372.0 7372.0 0.0
-6.617807388305664 16.50188446044922 -30.02037811279297 0.7841121068644752 6471.0 6471.0 0.0
-6.6384711265563965 16.48314094543457 -30.057748794555664 0.780724811945348 8293.0 8293.0 0.0
-6.870861530303955 16.2794189453125 -30.31813621520996 0.7776953198409834 10911.0 10911.0 0.0
